id ,review,address,,
60317,"The natural beauty of the lava tubes entertained my mother, husband, and myself for nearly two hours of appreciating God's creation. For only 2,000 kw per person, I recommend this highly as one of Jeju's most impressive tourist spots!",제주특별자치도 제주시 구좌읍 만장굴길 182,,
60318,Good but it was freezing cold even though I visited it during the hottest month of the year.Visited it summer of 2015,제주특별자치도 제주시 구좌읍 만장굴길 182,,
60319,"We could not have gotten to so many attractions on our own in one day, so great time taking the bus tour from Yeha.  Wish we had booked more days in Jeju to explore other parts of the island such as Seowipo.  The cave is 1km long and a nice attraction to check out, especially for families.  Cold inside!  Bring an extra layer...",제주특별자치도 제주시 구좌읍 만장굴길 182,,
60320,"We took a local bus from Jeju City to Manjanggul Cave. It's 2,8 km walk from the bus stop to the entrance of the cave. You can hire a taxi, if you don't feel like walking. Just outside the entrance you can find a restaurant and a kiosk. The entrance fee was very cheap (2000 won). There are quite many stairs when you go down to the cave. The floor of the cave is a bit uneven, but still quite easy to walk on. The cave is quite dimly lit, moist and cold. I recommend bringing a jacket with you. All that said the cave isn't maybe a best spot to visit with small children or elderly people. For healthy adults the cave is a nice experience. There is information in English about the different formations and the history of the cave. There is only one entrance to the cave, so if you walk to the end and back, it's total of 2 km of walking. I recommend visiting Manjanggul Cave, if you're interested in Unesco heritage sties and natural beauty!",제주특별자치도 제주시 구좌읍 만장굴길 182,,
60321,"The place defitinely not suitable for elder people. Is too long walk for them and the long stair case. However, is an amazing place to visit.",제주특별자치도 제주시 구좌읍 만장굴길 182,,
60322,"Very enjoyable trek down the stairs and to the end of the cave and back but be careful when walking because the ""ground"" is not even as you'd imagine.Very cool inside.Great experience if you haven't done this before",제주특별자치도 제주시 구좌읍 만장굴길 182,,
60323,"The longest lava tube in the world was sitting in Jeju and I didn't even know! Stumbled upon it on my fourth trip to Jeju. If you like caves, geology, or nature in general this place is fascinating. If you aren't, it's simply an interesting/unique cave that stretches 7.4 km (1km of it walkable). It's a 30 minute round trip in and out if you don't doddle. If you take it all in, give it an hour. It's about 10-15 degrees celsius inside so it's warmer than outside in the winter and cooler than outside in the summer. Perfect place to get away from the elements either way. It can be kind of dark so mind your footing on the uneven lava rock floor!",제주특별자치도 제주시 구좌읍 만장굴길 182,,
60324,We enjoyed walking until the end point.It is recommended during summer since inside the cave is cool ..,제주특별자치도 제주시 구좌읍 만장굴길 182,,
60325,"Quite long caves, but we do enjoy walking through it until the end of the caves. It was cold inside, feels like we are walking inside a room with air-conditioner. Lols. My friend do enjoy reading all those facts and information on the formations, and I find it quites helpful for those who are interested in geology thing. Maybe.It is quite large caves too. For those who are on tight budgets like us, you can take a bus and walk 2km to the caves. Not tiring at all as the view is very nice.",제주특별자치도 제주시 구좌읍 만장굴길 182,,
60326,Manjanggul is one of the 10 longest lava caves in the world and deserves a visit. It is exhilarating to see the different formations due to the lava flow. As almost everything in Korea there are plenty info and it is very well taken care of.,제주특별자치도 제주시 구좌읍 만장굴길 182,,
60327,"We were very excited to visit Manjanggul Cave, and it did not disappoint.It is quite a large cave, and if you walk slowly and look around at the cave carefully, you can see the changes of the lava formation colours and shapes.Make sure you walk the entire length to check out the lava tube, I mean - when will you get another chance? Also make sure you wear comfortable shoes, as my recommendation of walking slowly is not just to check out the different sections, it also means you won't trip, as the ground is pretty uneven and the cave is quite dimly lit!",제주특별자치도 제주시 구좌읍 만장굴길 182,,
60328,It felt spooky from the fog as it was really cold inside. Do bring a jacket if you visit this place. You could see firsthand how the lava affected the rock formations in this cave and it is interesting to watch for first-timers. The floor is quite uneven due to the natural rock formations so do be careful and wear proper shoes. It is about 1km walk to the end and you have to u-turn back to exit as there's only one entrance which is also the exit.,제주특별자치도 제주시 구좌읍 만장굴길 182,,
